idpr,exercise_problem_repeat_session,is_correct,is_hint_used,idcn,difficulty,learning_stage
7843618,1,0,1,6,2.0,0.0
7899224,1,1,1,6,2.0,0.0
8030407,1,0,1,6,2.0,0.0
8142557,1,0,1,6,2.0,0.0
9485413,1,0,1,6,2.0,0.0
9524938,1,0,1,6,2.0,0.0
9564174,1,0,1,6,2.0,0.0
11383312,2,0,1,6,2.0,0.0
14655435,1,0,1,6,2.0,0.0
15966726,1,1,0,6,2.0,0.0
16108423,1,0,1,6,2.0,0.0
1493650,1,0,1,4,2.0,0.0
3035035,1,1,1,4,2.0,0.0
4697503,1,0,1,4,2.0,0.0
4737443,1,0,1,4,2.0,0.0
4777348,1,0,1,4,2.0,0.0
6429511,1,0,1,4,2.0,0.0
6441007,1,0,1,4,2.0,0.0
6556768,1,0,1,4,2.0,0.0
8145215,1,0,1,4,2.0,0.0
11141998,1,0,1,4,2.0,0.0
12702487,1,1,0,4,2.0,0.0
1494564,1,0,1,145,1.0,0.0
1684547,1,0,1,145,1.0,0.0
4859563,1,0,1,145,1.0,0.0
6356354,1,0,1,145,1.0,0.0
9764137,1,0,1,145,1.0,0.0
11344228,1,0,1,145,1.0,0.0
12663352,1,0,1,145,1.0,0.0
14589801,1,0,1,145,1.0,0.0
16088990,1,0,1,145,1.0,0.0
1495652,1,0,1,143,0.0,0.0
3018081,1,0,1,143,0.0,0.0
4661297,1,0,1,143,0.0,0.0
9465787,1,0,1,143,0.0,0.0
14503098,1,0,1,143,0.0,0.0
7569736,1,1,1,143,0.0,0.0
9314915,1,0,1,143,0.0,0.0
12433555,1,0,1,143,0.0,0.0
1513033,1,0,1,2,0.0,0.0
1547996,1,0,1,2,0.0,0.0
3136956,1,0,1,2,0.0,0.0
4642101,1,0,1,2,0.0,0.0
7998422,1,0,1,2,0.0,0.0
11324274,1,1,1,2,0.0,0.0
14286348,1,0,1,2,0.0,0.0
14550744,1,0,1,2,0.0,0.0
16103626,1,1,1,2,0.0,0.0
1515672,1,0,1,5,2.0,0.0
4702177,1,0,1,5,2.0,0.0
7860797,1,0,1,5,2.0,0.0
11272953,1,0,1,5,2.0,0.0
14371042,1,0,1,5,2.0,0.0
1538789,1,0,1,365,2.0,0.0
3105558,1,1,1,365,2.0,0.0
4591619,1,0,1,365,2.0,0.0
6279066,1,0,1,365,2.0,0.0
8095113,1,0,1,365,2.0,0.0
11501598,1,0,1,365,2.0,0.0
13033828,1,0,1,365,2.0,0.0
14745053,1,0,1,365,2.0,0.0
15901677,1,0,1,365,2.0,0.0
1276044,2,1,0,365,2.0,0.0
1336519,1,1,0,365,2.0,0.0
1928524,1,1,0,365,2.0,0.0
2627280,2,0,1,365,2.0,0.0
2838200,1,1,0,365,2.0,0.0
2882646,1,0,1,365,2.0,0.0
5170621,1,1,1,365,2.0,0.0
5937556,1,1,0,365,2.0,0.0
7661187,1,1,0,365,2.0,0.0
7783754,1,1,1,365,2.0,0.0
7822819,1,1,0,365,2.0,0.0
9443408,1,1,0,365,2.0,0.0
9449337,2,0,1,365,2.0,0.0
10799387,1,1,0,365,2.0,0.0
12442355,1,1,0,365,2.0,0.0
12625546,1,1,0,365,2.0,0.0
12629241,1,0,1,365,2.0,0.0
14648444,1,1,1,365,2.0,0.0
1560246,1,1,1,571,0.0,0.0
3114338,1,0,1,571,0.0,0.0
4756907,1,0,1,571,0.0,0.0
4834321,1,0,1,571,0.0,0.0
6219288,1,0,1,571,0.0,0.0
6283326,1,0,1,571,0.0,0.0
9621048,1,0,1,571,0.0,0.0
9639347,1,0,1,571,0.0,0.0
9719880,1,1,0,571,0.0,0.0
16211519,1,0,1,571,0.0,0.0
1615800,2,0,1,349,2.0,0.0
2702430,1,1,1,349,2.0,0.0
3305865,1,0,1,349,2.0,0.0
3394849,1,0,1,349,2.0,0.0
4845381,1,0,1,349,2.0,0.0
4860827,2,0,1,349,2.0,0.0
7527036,1,1,0,349,2.0,0.0
7749445,1,1,1,349,2.0,0.0
7899069,1,1,0,349,2.0,0.0
7914590,1,0,1,349,2.0,0.0
8032617,1,0,1,349,2.0,0.0
8075900,1,0,1,349,2.0,0.0
8104231,2,0,1,349,2.0,0.0
9540854,1,1,1,349,2.0,0.0
11075857,1,0,1,349,2.0,0.0
11347174,1,1,1,349,2.0,0.0
16031431,1,0,1,349,2.0,0.0
16082092,1,0,1,349,2.0,0.0
16085973,1,1,1,349,2.0,0.0
1778516,1,0,1,358,0.0,0.0
3109438,1,0,1,358,0.0,0.0
9678577,1,0,1,358,0.0,0.0
14576301,1,0,1,358,0.0,0.0
15961374,1,0,1,358,0.0,0.0
16023984,1,0,1,358,0.0,0.0
16063278,1,0,1,358,0.0,0.0
2968214,1,0,1,366,2.0,0.0
4735994,1,0,1,366,2.0,0.0
6445847,1,0,1,366,2.0,0.0
7941487,1,0,1,366,2.0,0.0
8031112,1,0,1,366,2.0,0.0
11030204,1,1,0,366,2.0,0.0
11102236,1,0,1,366,2.0,0.0
11344404,1,0,1,366,2.0,0.0
12660486,1,1,0,366,2.0,0.0
12779061,1,0,1,366,2.0,0.0
14499201,1,0,1,366,2.0,0.0
15942503,1,0,1,366,2.0,0.0
770716,1,0,1,366,2.0,0.0
1254388,1,1,0,366,2.0,0.0
1336870,1,1,0,366,2.0,0.0
1343492,2,1,0,366,2.0,0.0
2820400,1,0,1,366,2.0,0.0
2859576,1,0,1,366,2.0,0.0
3190157,2,0,1,366,2.0,0.0
3241790,2,1,0,366,2.0,0.0
4398184,1,1,1,366,2.0,0.0
4421378,2,0,1,366,2.0,0.0
4439458,1,1,1,366,2.0,0.0
4500363,1,1,0,366,2.0,0.0
6099805,1,1,0,366,2.0,0.0
7527030,2,1,1,366,2.0,0.0
7581387,2,1,0,366,2.0,0.0
7587052,2,1,0,366,2.0,0.0
7682424,1,1,1,366,2.0,0.0
7722752,1,1,0,366,2.0,0.0
9108714,2,0,1,366,2.0,0.0
9126653,1,1,1,366,2.0,0.0
9264735,1,0,1,366,2.0,0.0
9382315,1,1,1,366,2.0,0.0
9534499,2,0,1,366,2.0,0.0
10728562,1,0,1,366,2.0,0.0
10766355,2,1,0,366,2.0,0.0
10798237,1,1,1,366,2.0,0.0
10825910,2,0,1,366,2.0,0.0
11656069,2,1,1,366,2.0,0.0
12484923,1,1,0,366,2.0,0.0
12504403,1,1,0,366,2.0,0.0
12692488,1,0,1,366,2.0,0.0
12777228,2,0,1,366,2.0,0.0
15754758,1,1,0,366,2.0,0.0
15787671,1,1,0,366,2.0,0.0
2992783,1,0,1,357,0.0,0.0
4658252,1,0,1,357,0.0,0.0
4926751,1,0,1,357,0.0,0.0
6419999,1,0,1,357,0.0,0.0
6423264,1,0,1,357,0.0,0.0
7917180,1,0,1,357,0.0,0.0
9454604,1,0,1,357,0.0,0.0
9718002,1,0,1,357,0.0,0.0
12741427,1,1,1,357,0.0,0.0
12814175,1,0,1,357,0.0,0.0
14153529,1,1,1,357,0.0,0.0
14542775,1,0,1,357,0.0,0.0
14746155,1,0,1,357,0.0,0.0
16025952,1,0,1,357,0.0,0.0
2999256,1,0,1,568,0.0,0.0
3115250,1,0,1,568,0.0,0.0
4659979,1,0,1,568,0.0,0.0
4926449,1,0,1,568,0.0,0.0
7841693,1,0,1,568,0.0,0.0
8103518,1,0,1,568,0.0,0.0
11144258,1,0,1,568,0.0,0.0
11412004,1,0,1,568,0.0,0.0
11507450,1,0,1,568,0.0,0.0
12801319,1,1,1,568,0.0,0.0
14546448,1,1,0,568,0.0,0.0
1906806,1,1,0,568,0.0,0.0
2147916,1,1,0,568,0.0,0.0
2150146,1,0,1,568,0.0,0.0
4952825,1,1,0,568,0.0,0.0
7967247,1,1,0,568,0.0,0.0
8305440,1,1,0,568,0.0,0.0
9834062,1,1,0,568,0.0,0.0
11435837,1,1,0,568,0.0,0.0
11670907,1,1,0,568,0.0,0.0
11688797,1,1,0,568,0.0,0.0
14916143,1,1,0,568,0.0,0.0
14937340,1,0,1,568,0.0,0.0
3108491,1,0,1,340,0.0,0.0
4800215,1,0,1,340,0.0,0.0
6445759,1,0,1,340,0.0,0.0
8644657,1,1,1,340,0.0,0.0
11266982,1,0,1,340,0.0,0.0
11306975,1,0,1,340,0.0,0.0
1387753,1,0,1,340,0.0,0.0
2821997,1,0,1,340,0.0,0.0
5940101,1,0,1,340,0.0,0.0
6211179,1,0,1,340,0.0,0.0
7620286,1,1,0,340,0.0,0.0
9126553,1,1,0,340,0.0,0.0
11318750,1,0,1,340,0.0,0.0
14213500,1,0,1,340,0.0,0.0
15365055,1,0,1,340,0.0,0.0
16188184,1,0,1,340,0.0,0.0
3237298,1,1,1,1,0.0,0.0
4707972,1,0,1,1,0.0,0.0
5022317,2,0,1,1,0.0,0.0
6330559,1,1,1,1,0.0,0.0
6376319,1,0,1,1,0.0,0.0
6480133,1,1,1,1,0.0,0.0
8033292,1,0,1,1,0.0,0.0
8062595,1,0,1,1,0.0,0.0
8262710,1,1,0,1,0.0,0.0
9619996,1,0,1,1,0.0,0.0
9762627,1,0,1,1,0.0,0.0
11118078,2,0,1,1,0.0,0.0
11383153,1,0,1,1,0.0,0.0
12880418,1,0,1,1,0.0,0.0
12895369,1,0,1,1,0.0,0.0
14588746,1,0,1,1,0.0,0.0
15973465,1,0,1,1,0.0,0.0
3276051,1,0,1,603,0.0,0.0
6179637,1,0,1,603,0.0,0.0
6180250,1,0,1,603,0.0,0.0
7802687,1,0,1,603,0.0,0.0
13128342,1,0,1,603,0.0,0.0
13132787,1,0,1,603,0.0,0.0
14656062,1,0,1,603,0.0,0.0
5207772,1,0,1,603,0.0,0.0
5256348,1,0,1,603,0.0,0.0
4425839,1,1,0,367,2.0,0.0
774057,1,1,0,367,2.0,0.0
1099691,1,1,0,367,2.0,0.0
1446263,1,0,1,367,2.0,0.0
1538115,1,0,1,367,2.0,0.0
2160336,1,1,1,367,2.0,0.0
2742619,1,1,1,367,2.0,0.0
2991987,1,0,1,367,2.0,0.0
4385023,1,1,0,367,2.0,0.0
4506771,1,1,0,367,2.0,0.0
4547695,1,1,0,367,2.0,0.0
9645038,1,0,1,367,2.0,0.0
12390017,1,1,0,367,2.0,0.0
4558511,1,0,1,0,0.0,0.0
6398468,1,0,1,0,0.0,0.0
6408431,1,0,1,0,0.0,0.0
11102871,1,0,1,0,0.0,0.0
11242417,1,0,1,0,0.0,0.0
4618105,1,0,1,3,2.0,0.0
6278855,1,0,1,302,0.0,0.0
6310865,1,0,1,302,0.0,0.0
8079915,1,0,1,302,0.0,0.0
11329372,1,0,1,302,0.0,0.0
12838698,1,0,1,302,0.0,0.0
16099968,1,0,1,302,0.0,0.0
16171602,1,0,1,302,0.0,0.0
2379798,1,0,1,302,0.0,0.0
2501752,1,1,0,302,0.0,0.0
5848183,1,0,1,302,0.0,0.0
7470077,1,0,1,302,0.0,0.0
8557767,1,0,1,302,0.0,0.0
8703646,1,0,1,302,0.0,0.0
10392987,1,1,0,302,0.0,0.0
10657357,1,0,1,302,0.0,0.0
11936379,1,0,1,302,0.0,0.0
15475624,1,0,1,302,0.0,0.0
180623,1,1,0,422,0.0,0.0
2614289,1,0,1,422,0.0,0.0
5425123,1,0,1,422,0.0,0.0
8907338,1,0,1,422,0.0,0.0
11905573,1,0,1,422,0.0,0.0
13724721,1,0,1,422,0.0,0.0
401403,1,0,1,499,0.0,0.0
614850,1,0,1,499,0.0,0.0
5733667,1,0,1,499,0.0,0.0
5826479,1,0,1,499,0.0,0.0
9070697,1,0,1,499,0.0,0.0
10486456,1,0,1,499,0.0,0.0
10563413,1,0,1,499,0.0,0.0
12289773,1,0,1,499,0.0,0.0
13398689,1,0,1,499,0.0,0.0
13999732,1,0,1,499,0.0,0.0
568790,1,0,1,499,0.0,0.0
657377,1,1,1,499,0.0,0.0
913297,1,0,1,499,0.0,0.0
3861237,1,0,1,499,0.0,0.0
4162515,1,0,1,499,0.0,0.0
9066158,1,0,1,499,0.0,0.0
12158123,1,0,1,499,0.0,0.0
12212208,1,0,1,499,0.0,0.0
2438871,1,0,1,499,0.0,0.0
5859020,1,0,1,499,0.0,0.0
7400377,1,0,1,499,0.0,0.0
8667810,1,0,1,499,0.0,0.0
10287657,1,0,1,499,0.0,0.0
11862149,1,1,0,499,0.0,0.0
12116990,1,0,1,499,0.0,0.0
13842990,1,0,1,499,0.0,0.0
14004571,1,0,1,499,0.0,0.0
15500564,1,1,1,499,0.0,0.0
406386,1,0,1,538,1.0,0.0
745529,1,1,1,538,1.0,0.0
4273616,1,0,1,538,1.0,0.0
6948065,1,0,1,538,1.0,0.0
7042055,1,0,1,538,1.0,0.0
7297304,1,0,1,538,1.0,0.0
7437486,1,0,1,538,1.0,0.0
12163284,1,0,1,538,1.0,0.0
12311630,1,0,1,538,1.0,0.0
13731580,1,0,1,538,1.0,0.0
619600,1,0,1,538,1.0,0.0
918162,1,0,1,538,1.0,0.0
2080052,1,1,0,538,1.0,0.0
2385416,1,0,1,538,1.0,0.0
3800401,1,0,1,538,1.0,0.0
4029879,1,0,1,538,1.0,0.0
7244072,1,0,1,538,1.0,0.0
9092603,1,1,0,538,1.0,0.0
12217435,1,0,1,538,1.0,0.0
15404894,1,0,1,538,1.0,0.0
422867,1,1,0,537,1.0,0.0
618027,1,0,1,537,1.0,0.0
889649,1,0,1,537,1.0,0.0
2425523,1,0,1,537,1.0,0.0
2478943,1,1,0,537,1.0,0.0
2656609,1,0,1,537,1.0,0.0
3864836,1,0,1,537,1.0,0.0
4194302,1,0,1,537,1.0,0.0
5290078,1,0,1,537,1.0,0.0
5696506,1,0,1,537,1.0,0.0
9017182,1,1,1,537,1.0,0.0
10473562,1,1,1,537,1.0,0.0
10516423,2,0,1,537,1.0,0.0
12207437,1,1,1,537,1.0,0.0
12264717,1,0,1,537,1.0,0.0
13397805,1,1,0,537,1.0,0.0
13840039,1,0,1,537,1.0,0.0
13883592,1,0,1,537,1.0,0.0
15180628,2,0,1,537,1.0,0.0
15557149,1,0,1,537,1.0,0.0
565938,1,0,1,537,1.0,0.0
2572173,1,0,1,537,1.0,0.0
8907811,1,0,1,537,1.0,0.0
9076802,1,0,1,537,1.0,0.0
10479976,1,0,1,537,1.0,0.0
829188,1,0,1,537,1.0,0.0
7277912,1,0,1,537,1.0,0.0
7474993,1,0,1,537,1.0,0.0
9065516,1,0,1,537,1.0,0.0
10294961,1,0,1,537,1.0,0.0
425405,1,0,1,544,2.0,0.0
1032351,1,0,1,544,2.0,0.0
2562543,1,0,1,544,2.0,0.0
4228695,1,0,1,544,2.0,0.0
5467039,1,1,1,544,2.0,0.0
5534561,2,0,1,544,2.0,0.0
5672848,1,0,1,544,2.0,0.0
5686888,1,0,1,544,2.0,0.0
5706125,1,0,1,544,2.0,0.0
5719323,1,0,1,544,2.0,0.0
7397730,1,0,1,544,2.0,0.0
7522171,1,0,1,544,2.0,0.0
8530114,1,1,0,544,2.0,0.0
9069741,1,0,1,544,2.0,0.0
12339574,1,0,1,544,2.0,0.0
15200146,1,0,1,544,2.0,0.0
15320706,1,0,1,544,2.0,0.0
15450743,2,0,1,544,2.0,0.0
948553,1,0,1,544,2.0,0.0
2189890,1,0,1,544,2.0,0.0
2422401,1,0,1,544,2.0,0.0
3669443,1,0,1,544,2.0,0.0
4147057,1,0,1,544,2.0,0.0
4152286,1,0,1,544,2.0,0.0
8509495,1,0,1,544,2.0,0.0
10134917,1,0,1,544,2.0,0.0
13782555,1,0,1,544,2.0,0.0
2221802,1,0,1,544,2.0,0.0
4227571,1,0,1,544,2.0,0.0
5040784,1,0,1,544,2.0,0.0
7064362,1,0,1,544,2.0,0.0
8740937,1,0,1,544,2.0,0.0
459339,1,0,1,496,0.0,0.0
3808311,1,0,1,496,0.0,0.0
4152365,1,0,1,496,0.0,0.0
5415003,1,0,1,496,0.0,0.0
7041111,1,0,1,496,0.0,0.0
7393698,1,1,1,496,0.0,0.0
8919579,1,0,1,496,0.0,0.0
10488478,2,0,1,496,0.0,0.0
12116454,1,0,1,496,0.0,0.0
12301429,1,0,1,496,0.0,0.0
13963242,1,0,1,496,0.0,0.0
2209280,1,0,1,496,0.0,0.0
7443949,1,0,1,496,0.0,0.0
8940838,1,0,1,496,0.0,0.0
13801539,1,0,1,496,0.0,0.0
13807736,1,0,1,496,0.0,0.0
15351231,1,0,1,496,0.0,0.0
15537043,1,0,1,496,0.0,0.0
403760,1,0,1,496,0.0,0.0
458488,1,1,1,496,0.0,0.0
2559851,1,1,0,496,0.0,0.0
2617717,1,0,1,496,0.0,0.0
5827448,1,0,1,496,0.0,0.0
7426660,1,0,1,496,0.0,0.0
8920663,1,0,1,496,0.0,0.0
9013331,1,1,0,496,0.0,0.0
11755920,1,0,1,496,0.0,0.0
15482654,1,1,0,496,0.0,0.0
460768,1,0,1,478,0.0,0.0
3856641,1,0,1,478,0.0,0.0
4271167,1,0,1,478,0.0,0.0
4271257,1,0,1,478,0.0,0.0
5653099,1,0,1,478,0.0,0.0
7477679,1,0,1,478,0.0,0.0
10645781,1,0,1,478,0.0,0.0
12240777,1,0,1,478,0.0,0.0
12258076,1,0,1,478,0.0,0.0
13789521,1,0,1,478,0.0,0.0
13792174,1,1,1,478,0.0,0.0
13923706,1,0,1,478,0.0,0.0
15355300,1,0,1,478,0.0,0.0
3757693,1,0,1,478,0.0,0.0
5656356,1,0,1,478,0.0,0.0
6995688,1,0,1,478,0.0,0.0
7052114,1,0,1,478,0.0,0.0
7284631,1,0,1,478,0.0,0.0
8712329,1,0,1,478,0.0,0.0
8716084,1,0,1,478,0.0,0.0
8905468,1,0,1,478,0.0,0.0
9046377,1,0,1,478,0.0,0.0
2093002,1,0,1,478,0.0,0.0
7176287,1,0,1,478,0.0,0.0
7419809,1,0,1,478,0.0,0.0
8961145,1,0,1,478,0.0,0.0
11522964,1,1,0,478,0.0,0.0
15189881,1,0,1,478,0.0,0.0
477484,1,0,1,482,0.0,0.0
3993497,1,0,1,482,0.0,0.0
4107449,1,0,1,482,0.0,0.0
8849970,1,0,1,482,0.0,0.0
8969760,1,0,1,482,0.0,0.0
10335600,1,0,1,482,0.0,0.0
12177455,1,0,1,482,0.0,0.0
13828703,1,0,1,482,0.0,0.0
13891855,1,0,1,482,0.0,0.0
15428771,1,0,1,482,0.0,0.0
15505070,1,0,1,482,0.0,0.0
4051398,1,0,1,482,0.0,0.0
5899130,1,0,1,482,0.0,0.0
7437439,1,0,1,482,0.0,0.0
8622249,1,0,1,482,0.0,0.0
13797225,1,0,1,482,0.0,0.0
812640,1,0,1,482,0.0,0.0
1427432,1,0,1,482,0.0,0.0
2429855,1,0,1,482,0.0,0.0
4063271,1,0,1,482,0.0,0.0
6080055,1,0,1,482,0.0,0.0
6367012,1,0,1,482,0.0,0.0
8082365,1,0,1,482,0.0,0.0
8506857,1,0,1,482,0.0,0.0
10591023,1,0,1,482,0.0,0.0
14436648,1,0,1,482,0.0,0.0
15710367,1,0,1,482,0.0,0.0
424142,1,1,0,482,0.0,0.0
459623,1,0,1,482,0.0,0.0
563072,1,0,1,482,0.0,0.0
1025443,1,1,0,482,0.0,0.0
2585147,1,0,1,482,0.0,0.0
4101954,1,1,0,482,0.0,0.0
5672371,2,0,1,482,0.0,0.0
5702707,1,0,1,482,0.0,0.0
7300040,1,0,1,482,0.0,0.0
8662074,1,0,1,482,0.0,0.0
8675032,1,0,1,482,0.0,0.0
8873423,1,0,1,482,0.0,0.0
8997492,1,0,1,482,0.0,0.0
12102533,1,0,1,482,0.0,0.0
13908784,1,1,0,482,0.0,0.0
552255,1,0,1,545,2.0,0.0
637615,1,1,0,545,2.0,0.0
7102361,1,0,1,545,2.0,0.0
7320911,1,0,1,545,2.0,0.0
8974191,1,0,1,545,2.0,0.0
8977509,1,0,1,545,2.0,0.0
10283576,1,0,1,545,2.0,0.0
10560345,1,0,1,545,2.0,0.0
10688057,1,0,1,545,2.0,0.0
11859493,1,1,1,545,2.0,0.0
14996990,1,0,1,545,2.0,0.0
15403930,1,0,1,545,2.0,0.0
15460956,1,0,1,545,2.0,0.0
15536467,1,0,1,545,2.0,0.0
861802,1,0,1,545,2.0,0.0
942315,1,0,1,545,2.0,0.0
4000376,1,0,1,545,2.0,0.0
7239834,1,0,1,545,2.0,0.0
8929375,1,0,1,545,2.0,0.0
8997418,1,0,1,545,2.0,0.0
10454035,1,0,1,545,2.0,0.0
10525760,1,0,1,545,2.0,0.0
13810257,1,0,1,545,2.0,0.0
1306649,1,0,1,545,2.0,0.0
3215225,1,0,1,545,2.0,0.0
4827157,1,0,1,545,2.0,0.0
12970087,1,1,1,545,2.0,0.0
14339024,1,0,1,545,2.0,0.0
14382215,1,0,1,545,2.0,0.0
586191,1,0,1,481,0.0,0.0
3935295,1,0,1,481,0.0,0.0
4001483,1,0,1,481,0.0,0.0
4052884,1,0,1,481,0.0,0.0
7001102,1,0,1,481,0.0,0.0
8872470,1,0,1,481,0.0,0.0
10691187,1,0,1,481,0.0,0.0
12076352,1,0,1,481,0.0,0.0
12172695,1,0,1,481,0.0,0.0
13876058,1,0,1,481,0.0,0.0
13890148,1,0,1,481,0.0,0.0
948294,1,0,1,481,0.0,0.0
2297231,1,1,0,481,0.0,0.0
2421479,1,0,1,481,0.0,0.0
2429465,1,0,1,481,0.0,0.0
2525622,1,0,1,481,0.0,0.0
4076264,1,0,1,481,0.0,0.0
7108137,1,0,1,481,0.0,0.0
7431150,1,0,1,481,0.0,0.0
9051137,1,0,1,481,0.0,0.0
10690784,1,0,1,481,0.0,0.0
3933156,1,0,1,481,0.0,0.0
7066758,1,0,1,481,0.0,0.0
7469586,1,0,1,481,0.0,0.0
8557819,1,0,1,481,0.0,0.0
10580772,1,0,1,481,0.0,0.0
612843,1,0,1,549,2.0,0.0
5319311,1,0,1,549,2.0,0.0
5627631,1,0,1,549,2.0,0.0
5812667,1,0,1,549,2.0,0.0
9010173,1,0,1,549,2.0,0.0
10513024,1,0,1,549,2.0,0.0
12284141,1,0,1,549,2.0,0.0
12301094,1,0,1,549,2.0,0.0
12344273,1,0,1,549,2.0,0.0
15145562,1,0,1,549,2.0,0.0
15393212,1,0,1,549,2.0,0.0
619613,1,0,1,549,2.0,0.0
2536767,1,0,1,549,2.0,0.0
5666356,1,0,1,549,2.0,0.0
5901096,1,0,1,549,2.0,0.0
7161933,1,1,0,549,2.0,0.0
13579275,1,0,1,549,2.0,0.0
13885892,1,0,1,549,2.0,0.0
15436510,1,0,1,549,2.0,0.0
615677,1,0,1,480,0.0,0.0
784744,1,0,1,480,0.0,0.0
1806773,1,0,1,480,0.0,0.0
2082821,1,0,1,480,0.0,0.0
2137447,1,0,1,480,0.0,0.0
2447381,1,0,1,480,0.0,0.0
2458435,1,0,1,480,0.0,0.0
2488525,1,0,1,480,0.0,0.0
3988028,1,1,0,480,0.0,0.0
5476946,1,0,1,480,0.0,0.0
5571473,1,1,0,480,0.0,0.0
5686772,1,0,1,480,0.0,0.0
11864449,1,0,1,480,0.0,0.0
13781136,1,0,1,480,0.0,0.0
477638,1,0,1,480,0.0,0.0
2174373,1,0,1,480,0.0,0.0
5667541,1,0,1,480,0.0,0.0
8292204,1,0,1,480,0.0,0.0
10676816,1,0,1,480,0.0,0.0
11533917,1,0,1,480,0.0,0.0
13937166,1,0,1,480,0.0,0.0
1100454,1,1,1,480,0.0,0.0
1262380,1,1,0,480,0.0,0.0
1263078,1,1,1,480,0.0,0.0
4527682,1,1,1,480,0.0,0.0
4824786,2,0,1,480,0.0,0.0
5016962,2,0,1,480,0.0,0.0
6434471,2,0,1,480,0.0,0.0
7749618,1,1,1,480,0.0,0.0
7874690,1,0,1,480,0.0,0.0
7875596,2,0,1,480,0.0,0.0
7916244,1,0,1,480,0.0,0.0
7934610,1,0,1,480,0.0,0.0
7935095,1,0,1,480,0.0,0.0
7992743,2,0,1,480,0.0,0.0
8106224,1,1,1,480,0.0,0.0
9207519,1,1,1,480,0.0,0.0
9556027,1,0,1,480,0.0,0.0
9629506,1,0,1,480,0.0,0.0
10501330,1,1,0,480,0.0,0.0
10969019,2,1,1,480,0.0,0.0
14362750,1,0,1,480,0.0,0.0
15130435,1,1,1,480,0.0,0.0
15655116,1,1,1,480,0.0,0.0
639364,1,1,1,629,0.0,0.0
639364,1,1,1,630,0.0,0.0
2181827,1,0,1,629,0.0,0.0
2181827,1,0,1,630,0.0,0.0
5891306,1,0,1,629,0.0,0.0
5891306,1,0,1,630,0.0,0.0
7250390,1,0,1,629,0.0,0.0
7250390,1,0,1,630,0.0,0.0
8727613,1,0,1,629,0.0,0.0
8727613,1,0,1,630,0.0,0.0
8850919,1,1,0,629,0.0,0.0
8850919,1,1,0,630,0.0,0.0
8871160,1,0,1,629,0.0,0.0
8871160,1,0,1,630,0.0,0.0
8921679,1,0,1,629,0.0,0.0
8921679,1,0,1,630,0.0,0.0
9052453,1,0,1,629,0.0,0.0
9052453,1,0,1,630,0.0,0.0
11826222,1,1,1,629,0.0,0.0
11826222,1,1,1,630,0.0,0.0
11968355,1,0,1,629,0.0,0.0
11968355,1,0,1,630,0.0,0.0
15304738,1,1,1,629,0.0,0.0
15304738,1,1,1,630,0.0,0.0
15549998,1,0,1,629,0.0,0.0
15549998,1,0,1,630,0.0,0.0
3807229,1,0,1,629,0.0,0.0
3807229,1,0,1,630,0.0,0.0
5625261,1,0,1,629,0.0,0.0
5625261,1,0,1,630,0.0,0.0
8905637,1,0,1,629,0.0,0.0
8905637,1,0,1,630,0.0,0.0
11752542,1,0,1,629,0.0,0.0
11752542,1,0,1,630,0.0,0.0
12142716,1,0,1,629,0.0,0.0
12142716,1,0,1,630,0.0,0.0
15620294,1,1,0,629,0.0,0.0
15620294,1,1,0,630,0.0,0.0
4126280,1,0,1,629,0.0,0.0
4126280,1,0,1,630,0.0,0.0
5760496,1,1,0,629,0.0,0.0
5760496,1,1,0,630,0.0,0.0
7066368,1,0,1,629,0.0,0.0
7066368,1,0,1,630,0.0,0.0
8612626,1,0,1,629,0.0,0.0
8612626,1,0,1,630,0.0,0.0
8615763,1,0,1,629,0.0,0.0
8615763,1,0,1,630,0.0,0.0
9899938,1,1,0,629,0.0,0.0
9899938,1,1,0,630,0.0,0.0
10416382,1,0,1,629,0.0,0.0
10416382,1,0,1,630,0.0,0.0
11949827,1,0,1,629,0.0,0.0
11949827,1,0,1,630,0.0,0.0
13901899,1,0,1,629,0.0,0.0
13901899,1,0,1,630,0.0,0.0
672702,1,1,0,497,0.0,0.0
5833015,1,0,1,497,0.0,0.0
8908667,1,0,1,497,0.0,0.0
8927380,1,0,1,497,0.0,0.0
8979470,1,0,1,497,0.0,0.0
10480548,1,0,1,497,0.0,0.0
10686804,1,0,1,497,0.0,0.0
12240573,1,0,1,497,0.0,0.0
13535029,1,0,1,497,0.0,0.0
15341897,1,0,1,497,0.0,0.0
15584830,1,0,1,497,0.0,0.0
618395,1,0,1,497,0.0,0.0
3722799,1,0,1,497,0.0,0.0
4203163,1,0,1,497,0.0,0.0
5619132,1,0,1,497,0.0,0.0
9059284,1,0,1,497,0.0,0.0
15071095,1,0,1,497,0.0,0.0
15341374,1,0,1,497,0.0,0.0
795248,1,0,1,497,0.0,0.0
2570169,1,0,1,497,0.0,0.0
2578981,1,0,1,497,0.0,0.0
7472740,1,1,1,497,0.0,0.0
10486111,1,0,1,497,0.0,0.0
11917860,1,0,1,497,0.0,0.0
747591,1,0,1,484,0.0,0.0
790028,1,0,1,484,0.0,0.0
2650215,1,0,1,484,0.0,0.0
5656528,1,0,1,484,0.0,0.0
5815431,1,0,1,484,0.0,0.0
7328734,1,0,1,484,0.0,0.0
12288831,1,0,1,484,0.0,0.0
12377397,1,0,1,484,0.0,0.0
13537219,1,0,1,484,0.0,0.0
13793803,1,0,1,484,0.0,0.0
13916113,1,0,1,484,0.0,0.0
