,ucid,difficulty,subject,learning_stage,level1_id,level2_id,level3_id,level4_id,content_name
802,,,,,,,,,[Основной] Алгебраическое доказательство 2
803,,,,,,,,,[Базовый] Доказательство геометрии
804,,,,,,,,,"[Основной] Используйте вспомогательные линии, чтобы доказать"
805,,,,,,,,,[Основной] Алгебраическое доказательство 1
806,,,,,,,,,[Основной] Центр окружности треугольника
807,,,,,,,,,"[Основной] Угол между двумя вершинами треугольника и линией, соединяющей внешний центр"
808,,,,,,,,,[Основные] Радиус описанной окружности треугольника
809,,,,,,,,,[Базовый] Сердце треугольника
810,,,,,,,,,[Основные] Радиус вписанной окружности треугольника
811,,,,,,,,,[Основное] Центр тяжести треугольника
812,,,,,,,,,[Основные] Применение свойств центра тяжести треугольника
813,,,,,,,,,[Базовый] Отношения трех сердец особого треугольника
814,,,,,,,,,[Базовый] Внешний и внутренний центры многоугольников
815,,,,,,,,,[Дополнительно] Доказательство геометрии и три сердца
816,,,,,,,,,【Общие】Геометрическое доказательство и три сердца
817,,,,,,,,,【Общие】Алгебраическое доказательство 1
818,,,,,,,,,[Основной] Распределительный закон: умножение одного члена на двойной член
819,,,,,,,,,"[Базовый] Упростите работу с числами, используя формулу квадратной разности"
820,,,,,,,,,[Основной] Применение формулы квадрата разности
821,,,,,,,,,"[Базовый] Одночлен, умноженный на одночлен"
822,,,,,,,,,"[Основной] Одночлен, умноженный на многочлен"
823,,,,,,,,,"[Базовый] Многочлен, умноженный на многочлен, и прямое вычисление"
824,,,,,,,,,[Базовый] Умножение многочленов по формуле умножения
825,,,,,,,,,[Основное] Деление является мономом
826,,,,,,,,,[Базовый] Формула деления является одноразовой формулой
827,,,,,,,,,【Основные】Деление квадратное
828,,,,,,,,,【Основные】Коэффициент сравнения
829,,,,,,,,,[Основные] Прикладные задачи полиномов
830,,,,,,,,,[Базовый] Четыре операции над полиномами
831,,,,,,,,,[Основной] Дивиденд = деление × частное + остаток
832,,,,,,,,,【Дополнительно】Вычисление суммы по формуле квадрата
833,,,,,,,,,[Дополнительно] Суждение и упрощение квадратной формулы суммы
834,,,,,,,,,【Дополнительно】Вычисление квадратной формулы разности
835,,,,,,,,,[Дополнительно] Суждение и упрощение квадратной формулы разности
836,,,,,,,,,[дополнительно] расчет формулы квадрата разницы
837,,,,,,,,,[Дополнительно] Оценка и упрощение формулы квадрата разности
838,,,,,,,,,[Дополнительно] Вычисление полиномиального умножения
839,,,,,,,,,[Дополнительно] Упрощение после полиномиального расширения
840,,,,,,,,,[Дополнительно] Оценка полиномиальной степени
841,,,,,,,,,"[Дополнительно] Полиномиальное частное, вычисление остатка"
842,,,,,,,,,[Дополнительно] Операция полиномиального деления
843,,,,,,,,,[Дополнительно] Полиномиальные и родственные термины
844,,,,,,,,,"[Базовый] Понимание уравнений с аксиомой эквивалентности: сложение, вычитание"
845,,,,,,,,,[Основные] Решение уравнений с использованием правила сдвига: целочисленные коэффициенты
846,,,,,,,,,[Основные] Решение уравнений с использованием правила сдвига: дробные коэффициенты
847,,,,,,,,,[Основной] Решение уравнений с правилом сдвига членов: удаление круглых скобок
848,,,,,,,,,"[Базовый] Понимание уравнений с аксиомой эквивалентности: умножение, деление"
849,,,,,,,,,【Основные】Множественные проблемы
850,,,,,,,,,[Основные] Вопросы жизни и потребления
851,,,,,,,,,[Базовый] Количество
852,,,,,,,,,[Базовый] Количество
853,,,,,,,,,[Основной] Проблема распределения
854,,,,,,,,,[Основной] Проблема со скидкой
855,,,,,,,,,[Базовый] Рациональность решения
856,,,,,,,,,【Базовый】Общий фактор коносамента
857,,,,,,,,,[Основные] Решение уравнений с использованием перекрестного пересечения
858,,,,,,,,,[Основной] Решение уравнений с использованием квадратов разностей
859,,,,,,,,,【Основные】Развернуть и решить
860,,,,,,,,,[Основные] Преобразование символов для решения уравнений
861,,,,,,,,,"[Основной] Если ab=0, то a=0 или b=0"
862,,,,,,,,,[Базовый] Общий множитель ax+b
863,,,,,,,,,[Основной] Решение уравнений с помощью квадрата суммы или разности
864,,,,,,,,,"[Основной] Зная одно решение уравнения, найти другое решение уравнения"
865,,,,,,,,,[Базовый] Решение квадратных уравнений с одной переменной с использованием квадратного корня: решение уравнения не имеет квадратного корня
866,,,,,,,,,【Базовый】 Сформулируйте формулу в полностью плоском методе 1
867,,,,,,,,,【Базовый】 Сформулируйте формулу в полностью плоском методе 2
868,,,,,,,,,[Базовый] Решение квадратного уравнения с одной переменной методом сопоставления: коэффициент при квадратном члене равен 1
869,,,,,,,,,[Базовый] Решение квадратного уравнения с одной переменной методом сопоставления: коэффициент при квадратном члене не равен 1
870,,,,,,,,,[Базовый] Формула решения квадратного уравнения с одной переменной
871,,,,,,,,,【Основные】 Дискриминант квадратного уравнения
872,,,,,,,,,"[Основной] Сначала переместите член, а затем используйте квадратный корень для решения квадратного уравнения с одной переменной: решение уравнения имеет квадратный корень"
873,,,,,,,,,[Основной] Квадратное уравнение с большим постоянным членом
874,,,,,,,,,[Основные] Применение дискриминантов
875,,,,,,,,,[Общие] Вопросы по одномерным квадратичным приложениям: геометрия
876,,,,,,,,,[Общие] Вопросы одномерного квадратичного приложения: количественный класс
877,,,,,,,,,[Основной] Распознать соответствие функций
878,,,,,,,,,[Базовый] Оценка функции
879,,,,,,,,,【Основные】Понимание значений функций из графиков функций
880,,,,,,,,,[Базовый] Рисование графиков линейных функций
881,,,,,,,,,[Дополнительно] Графика и приложения линейных функций и постоянных функций
882,,,,,,,,,[Дополнительно] Применение линейной функции
883,,,,,,,,,"【Общие】Определить, является ли это функцией"
884,,,,,,,,,【Общие】Функции Связь
885,,,,,,,,,【Общие】Функции Связь
886,,,,,,,,,【Общие】Вычисление значения функции
887,,,,,,,,,【Общие】Концептуальная оценка основной функции
888,,,,,,,,,【Общие】Применение значения функции
889,,,,,,,,,【Общие】Найти линейную функцию на графике
890,,,,,,,,,[Общие] Коэффициент дискриминации графиков линейных функций
891,,,,,,,,,【Общие】Точка пересечения графика линейной функции
892,,,,,,,,,[Общие] Графики функций с ограниченными условиями
893,,,,,,,,,[Общие] Проблемы применения графиков функций
894,,,,,,,,,[Базовый] Распознавание общих ключевых слов о неравенстве
895,,,,,,,,,[Базовый] Список унарных линейных неравенств
896,,,,,,,,,[Основной] Различать решение линейного неравенства с одной переменной
897,,,,,,,,,[Базовый] Графическое решение линейного неравенства с одной переменной 1
898,,,,,,,,,[Основной] Решение одномерного линейного неравенства 1
899,,,,,,,,,【Общие】Идея одномерного линейного неравенства
900,,,,,,,,,【Общие】Решения оценочных неравенств
901,,,,,,,,,【Общие】Решение одномерных линейных неравенств
902,,,,,,,,,【Общие】Применение неравенств
903,,,,,,,,,[Общие] Графическое решение линейного неравенства с одной переменной 2
904,,,,,,,,,【Общие】Решение одномерного линейного неравенства 2
905,,,,,,,,,【Общие】Решение неравенства двух знаков неравенства и показ решения
906,,,,,,,,,[Общие] Известные условия неравенства для определения диапазона
907,,,,,,,,,【Общие】Применение неравенств
908,,,,,,,,,[Базовый] Дискриминантная квадратичная функция — скоро
909,,,,,,,,,[Базовый] График мономиальной квадратичной функции — скоро
910,,,,,,,,,[Основное] Направление открытия и размер графика квадратичной функции
911,,,,,,,,,[Базовый] График квадратичной функции y=ax^2+k — скоро будет
912,,,,,,,,,[Базовый] График квадратичной функции y=a(x-h)^2 — скоро будет
913,,,,,,,,,[Основной] Изображение квадратичной функции y=a(x-h)^2+k — скоро
914,,,,,,,,,[Базовый] Нарисуйте квадратичную функцию методом сопоставления: коэффициент x^2 равен 1
915,,,,,,,,,[Базовый] Экстремальное значение типа y=a(x-h)^2 +k — скоро
916,,,,,,,,,[Базовый] Координаты пересечения графика квадратичной функции и двух осей — скоро появится
917,,,,,,,,,[Основные] Квадратичные функции: числовые задачи — скоро
918,,,,,,,,,[Базовый] Квадратичная функция: экстремальное значение площади — скоро
919,,,,,,,,,[Базовый] Квадратичная функция: ценообразование и продажи — скоро
920,,,,,,,,,[Общие] Применение графики квадратичных функций — скоро
921,,,,,,,,,[Общие] Рисование квадратичной функции с помощью метода сопоставления: общие сведения — скоро
922,,,,,,,,,[Общие] Обратная квадратичная функция для координат вершин
923,,,,,,,,,【Общие】Экстремальное значение типа y=ax^2+bx+c - скоро будет
924,,,,,,,,,[Общие] Количество пересечений между графиком квадратичной функции и осью x — скоро будет
925,,,,,,,,,[Общие] Квадратичная функция: Движение снаряда — скоро
926,,,,,,,,,[Общие] Квадратичная функция: задача арочного моста — скоро
927,,,,,,,,,[Основные] Факторы и время
928,,,,,,,,,[Базовый] Факторинг
929,,,,,,,,,[Основной] Найдите общий множитель
930,,,,,,,,,[Базовый] Группировка общих факторов для факторинга
931,,,,,,,,,[Базовый] Перегруппировать общий множитель
932,,,,,,,,,[Базовый] Факторинг по формуле квадрата разности 1
933,,,,,,,,,[Базовый] Факторинг по формуле квадрата разности 2
934,,,,,,,,,[Базовый] Факторизация с использованием квадратной формулы суммы
935,,,,,,,,,"[Основной] Сначала упомяните общий множитель, а затем используйте формулу умножения для разложения на множители."
936,,,,,,,,,[Базовый] Комплексное использование факторизации формулы умножения
937,,,,,,,,,[Базовый] Факторинг по формуле квадрата разности
938,,,,,,,,,[Базовый] Преобразование символов и перекрестное умножение
939,,,,,,,,,[Дополнительно] Использование квадратного метода факторизации суммы и разности
940,,,,,,,,,[Дополнительно] Используйте формулу квадрата разности для факторизации
941,,,,,,,,,[Дополнительно] Факторинг с использованием перекрестного умножения
942,,,,,,,,,【Пример】Использование квадратной формулы для факторизации: коэффициент имеет новый текстовый символ
943,,,,,,,,,【Общие】Предложить дробный коэффициент
944,,,,,,,,,[Общие] Основные понятия плоских декартовых координат
945,,,,,,,,,[Базовый] Отрисовка точек в соответствии с координатами точки
946,,,,,,,,,[Основные] Нарисуйте график бинарного линейного уравнения
947,,,,,,,,,【Общие】Определение расстояния между точками координатной плоскости
948,,,,,,,,,[Общие] Перемещение точки на координатной плоскости
949,,,,,,,,,【Общие】Решения и графики линейных уравнений с двумя переменными
950,,,,,,,,,"[Общие] Одновременные уравнения имеют бесконечно много наборов решений, решений нет."
951,,,,,,,,,Основные понятия бинарных линейных одновременных уравнений
952,,,,,,,,,[Базовый] Метод замены и исключения: y=ax
953,,,,,,,,,[Основной] Метод сложения и вычитания: прямое сложение и вычитание двух формул
954,,,,,,,,,"[Основной] Метод сложения и вычитания: нужно умножать и делить, складывать и вычитать"
955,,,,,,,,,[Базовый] Курица и кролик в одной клетке
956,,,,,,,,,двоичный линейный столбец
957,,,,,,,,,Упростить двоичный линейный
958,,,,,,,,,Оценка бинарной линейной замены
959,,,,,,,,,Суждение двумерного линейного уравнения и несколько групп решений
960,,,,,,,,,Решение уравнения первого порядка с двумя переменными
961,,,,,,,,,Применение бинарного уравнения
962,,,,,,,,,【Общие】Метод сложения и вычитания 1
963,,,,,,,,,【Общие】Метод сложения и вычитания 2
964,,,,,,,,,【Общие】Ситуация решения линейного уравнения с двумя переменными
965,,,,,,,,,【Общие】Проблема распределения
966,,,,,,,,,【Общие】Проблема средней концентрации
967,,,,,,,,,[Общие] Проблемы со скоростью приложения
968,,,,,,,,,[Общее] Покупка противоположной проблемы
969,,,,,,,,,【Общие】Решение геометрических задач
970,,,,,,,,,[Общие] Группировка вопросов
971,,,,,,,,,【Общие】 Рациональность решения
972,,,,,,,,,[Базовый] Комплексные настольные упражнения в жизни
973,,,,,,,,,"[Базовый] Одномерная таблица: таблица размера класса, таблица классификации книг"
974,,,,,,,,,"[Базовый] Двумерная таблица: таблица домашних заданий, количество учеников в каждом классе"
975,,,,,,,,,"[Базовый] Двумерная таблица: расписание поездов, таблица стоимости проезда"
976,,,,,,,,,"[Базовый] Двумерная таблица: этикетка пищевой ценности, таблица статистики восстановления ресурсов, таблица прогноза погоды."
977,,,,,,,,,[Общие] Таблица комплексных упражнений в жизни
978,,,,,,,,,[Основные] Общие кратные и наименьшие общие кратные
979,,,,,,,,,[Основной] Использование короткого деления для нахождения наименьшего общего кратного
980,,,,,,,,,"[Основной] Используйте стандартную декомпозицию, чтобы найти наименьшее общее кратное"
981,,,,,,,,,[Основные] Правила снятия скобок
982,,,,,,,,,【Дополнительно】Четыре арифметические операции над числами
983,,,,,,,,,【Дополнительно】Факторы и мультипликаторы
984,,,,,,,,,【Дополнительно】Факторы и мультипликаторы
985,,,,,,,,,【Дополнительно】Значение множителей и множителей
986,,,,,,,,,【Дополнительно】Множественная дискриминация
987,,,,,,,,,【Дополнительно】Обычные кратные и Наименее распространенные кратные
988,,,,,,,,,【Общие】Применение наименьшего общего кратного
989,,,,,,,,,【Общие】Сложение и вычитание дробей с разными знаменателями
990,,,,,,,,,[Основной] очень приближенный метод
991,,,,,,,,,[Основной] Найдите приблизительное значение квадратного корня из a с помощью метода справочной таблицы
992,,,,,,,,,[Базовый] Квадратный корень
993,,,,,,,,,[Основной] Применение квадратного корня
994,,,,,,,,,[Основной] Радикальное деление: рационализация знаменателя
995,,,,,,,,,"[Основной] Сложение и вычитание радикалов: сначала упростить, а затем объединить"
996,,,,,,,,,[Основной] Четыре арифметических действия над радикалами: использование дистрибутивного закона или формулы умножения
997,,,,,,,,,"[Основной] Обоснуйте знаменатель, используя формулу квадрата разности"
998,,,,,,,,,【Основные】Применение теоремы Пифагора 1
999,,,,,,,,,[Основная] Формула расстояния между двумя точками на прямоугольной координатной плоскости
1000,,,,,,,,,[Основные] Найдите высоту гипотенузы прямоугольного треугольника
1001,,,,,,,,,[Основной] Найти расстояние между двумя точками на горизонтальной или отвесной линии
1002,,,,,,,,,【Общие】Теорема Пифагора и область
1003,,,,,,,,,【Общие】Применение формулы расстояния
1004,,,,,,,,,[Общие] Составная фигура из нескольких прямоугольных треугольников
1005,,,,,,,,,【Основные】Последовательность и термины последовательности
1006,,,,,,,,,[Основные] Законы последовательностей
1007,,,,,,,,,[Основные] Понимание арифметической прогрессии
1008,,,,,,,,,[Базовый] Понимание рядов и арифметической прогрессии
1009,,,,,,,,,[Основные] Применение арифметической прогрессии
1010,,,,,,,,,【Общие】Закон числовой последовательности
1011,,,,,,,,,【Общие】Понимание арифметической прогрессии
1012,,,,,,,,,【Общие】Применение арифметической последовательности
1013,,,,,,,,,【Общие】Формула арифметической прогрессии
1014,,,,,,,,,【Общие】Применение арифметической прогрессии
1015,,,,,,,,,[Базовый] Целочисленное сложение и вычитание
1016,,,,,,,,,[Основные] Применение распределительного закона умножения
1017,,,,,,,,,[Основные] Определение количества цифр в экспоненциальном представлении
1018,,,,,,,,,[Дополнительно] Числовая строка и абсолютное значение
1019,,,,,,,,,【Дополнительно】Указатель и научная нотация
1020,,,,,,,,,【Общие】Применение распределительного закона умножения
1021,,,,,,,,,【Общие】Умножение целых чисел 3
1022,,,,,,,,,【Общие】Применение индекса
1023,,,,,,,,,【Основные】 Комплексные упражнения на перспективу
1024,,,,,,,,,"[Базовый] Угол поворота, прямой угол, окружной угол"
1025,,,,,,,,,"[Базовый] Интерьер, экстерьер и периметр графики 2"
1026,,,,,,,,,[Базовый] Комплексные упражнения для понимания кругов
1027,,,,,,,,,"[Основной] Конгруэнтный треугольник, разрезающий равнобедренный треугольник"
1028,,,,,,,,,"[Основной] Конгруэнтный четырехугольник, разрезающий параллелограмм"
1029,,,,,,,,,【Основные】 Комплексные упражнения по секторам
1030,,,,,,,,,[Основные] Понимание центрального угла
1031,,,,,,,,,[Базовый] Комплексные упражнения на площадь треугольников и четырехугольников
1032,,,,,,,,,[Базовый] Масштабируемая диаграмма круга и сектора
1033,,,,,,,,,【Основное】Область сектора
1034,,,,,,,,,[Дополнительно] Комплексные упражнения на углы
1035,,,,,,,,,[Дополнительно] Комплексные упражнения по периметру и периметру
1036,,,,,,,,,【Дополнительно】Секторные комплексные учения
1037,,,,,,,,,【Дополнительно】Масштабирование
1038,,,,,,,,,[Дополнительно] Периметр и площадь сложной графики
1039,,,,,,,,,Область сектора: Комплексный
1040,,,,,,,,,【Общие】Перспективные комплексные упражнения
1041,,,,,,,,,【Общие】Применение сложения и вычитания углов
1042,,,,,,,,,【Общие】Периметр и комплексные упражнения по периметру
1043,,,,,,,,,"【Общие】Применение внутренней, внешней и периметральной графики"
1044,,,,,,,,,【Общие】Комплексные упражнения для понимания кругов
1045,,,,,,,,,【Общие】Круговое приложение
1046,,,,,,,,,【Общие】Секторные комплексные учения
1047,,,,,,,,,【Общие】Распознавание сектора доли круга
1048,,,,,,,,,[Общие] Комплексные упражнения на площади треугольников и четырехугольников
1049,,,,,,,,,【Общие】Масштабирование
1050,,,,,,,,,【Общие】Применение области круга
1051,,,,,,,,,[Базовый] объем куба и прямоугольного параллелепипеда
1052,,,,,,,,,[Базовый] Объем составного тела 3
1053,,,,,,,,,[Базовый] Том 4
1054,,,,,,,,,[Основной] Площадь поверхности кубов и прямоугольных параллелепипедов
1055,,,,,,,,,"[Базовый] Количество вершин, ребер и граней твердого тела"
1056,,,,,,,,,[Дополнительно] Объем куба и прямоугольного параллелепипеда
1057,,,,,,,,,[Дополнительно] Площадь поверхности куба и прямоугольного параллелепипеда
1058,,,,,,,,,[Общие] объем куба и прямоугольного параллелепипеда
1059,,,,,,,,,[Общие] Зависимость между длиной стороны и объемом куба
1060,,,,,,,,,【Общие】Площадь поверхности куба и прямоугольного параллелепипеда
1061,,,,,,,,,【Общие】Площадь поверхности композитного тела
1062,,,,,,,,,【Общие】Комплексные упражнения на объем цилиндра
1063,,,,,,,,,[Основные] Понимание гистограмм и круговых диаграмм
1064,,,,,,,,,[Базовый] Распределение частот и кумулятивное распределение частот
1065,,,,,,,,,【Базовый】Средний
1066,,,,,,,,,【Основные】Вычисление медианы
1067,,,,,,,,,【Основной режим
1068,,,,,,,,,[Основные] Процентили и квартили
1069,,,,,,,,,"[Базовый] полный диапазон, межквартильный диапазон"
1070,,,,,,,,,[Основные] Распознавание блочных диаграмм
1071,,,,,,,,,[Основные] Понятие вероятности
1072,,,,,,,,,[Базовый] Вероятность равных возможностей
1073,,,,,,,,,[Базовый] Вероятность события
1074,,,,,,,,,[Базовый] Дендрограмма вероятности: два этапа
1075,,,,,,,,,【Дополнительно】Влияние корректировки данных на статистику
1076,,,,,,,,,[Дополнительно] Комплексное применение статистических данных
1077,,,,,,,,,【Общие】Понимание линейных диаграмм и гистограмм
1078,,,,,,,,,[Общие] Относительное распределение частот и кумулятивное распределение частот
1079,,,,,,,,,【Общие】Среднее значение таблицы частотного распределения
1080,,,,,,,,,【Общие】 Медиана таблицы распределения частот
1081,,,,,,,,,[Общие] Сравнение нескольких коробчатых диаграмм
1082,,,,,,,,,[Общие] Дендрограмма вероятности: три этапа
1083,,,,,,,,,[Основной] Указатель: соотношение складывания бумаги и мощности
1084,,,,,,,,,[Основной] Индекс: Рассчитайте индекс с помощью компьютера.
1085,,,,,,,,,"【Базовый】Комплексные упражнения на мощность, объем и объем"
1086,,,,,,,,,【Базовый】Базовая сумма и сумма сравнения
1087,,,,,,,,,【Основные】Понимание стандартных и сравнительных величин 2
1088,,,,,,,,,"【Дополнительно】Комплексные упражнения на мощность, объем и объем"
1089,,,,,,,,,【Дополнительно】Скорость
1090,,,,,,,,,"[Дополнительно] Скорость фиксирована, а расстояние рассчитывается с использованием кратного времени"
1091,,,,,,,,,"[Дополнительно] Время фиксировано, а расстояние рассчитывается с использованием множителя скорости."
1092,,,,,,,,,"[Дополнительно] Время фиксировано, а скорость рассчитывается с использованием кратного расстояния."
1093,,,,,,,,,[Дополнительно] Сравнительный анализ и сравнение
1094,,,,,,,,,【Дополнительно】Сумма двух величин
1095,,,,,,,,,【Дополнительно】Разница между двумя величинами
1096,,,,,,,,,"【Общие】Комплексные упражнения на мощность, объем и объем"
1097,,,,,,,,,【Общие】Объем и емкость
1098,,,,,,,,,【Общие】Скорость
1099,,,,,,,,,【Общие】Базовая сумма и сумма сравнения
1100,,,,,,,,,【Общие】Сумма двух величин
1101,,,,,,,,,【Общие】Разница между двумя величинами
1102,,,,,,,,,[Основные] Комплексные упражнения по наибольшему общему множителю и наименьшему общему кратному
1103,,,,,,,,,[Основные] Упражнения для нахождения наибольшего общего делителя
1104,,,,,,,,,[Базовый] Применение наибольшего общего делителя
1105,,,,,,,,,[Базовый] Наименее распространенное кратное
1106,,,,,,,,,[Основные] Прикладные задачи наименьшего общего кратного
1107,,,,,,,,,[Дополнительно] Комплексные упражнения по кратным и обычным кратным
1108,,,,,,,,,[Дополнительно] Комплексные упражнения по поиску наибольшего общего делителя и наименьшего общего кратного
1109,,,,,,,,,[Базовый] Объем: комплексные упражнения на кубический сантиметр
1110,,,,,,,,,【Основные】Размер и объем
1111,,,,,,,,,[Основные] Понимание кубических сантиметров
1112,,,,,,,,,[Базовый] Объем составного тела
1113,,,,,,,,,[Дополнительно] Объем: комплексные упражнения на кубический сантиметр
1114,,,,,,,,,【Общие】Объем: комплексные упражнения на кубический сантиметр
1115,,,,,,,,,【Основные】 Комплексные упражнения на сложение и вычитание времени
1116,,,,,,,,,[Основное] Преобразование времени
1117,,,,,,,,,[Базовый] Сложение и вычитание количества времени
1118,,,,,,,,,[Базовый] Количество времени между двумя моментами
1119,,,,,,,,,[Базовый] Моменты до или после периода времени: не пересекать солнце
1120,,,,,,,,,【Дополнительно】 Комплексные упражнения по сложению и вычитанию времени
1121,,,,,,,,,основная концепция времени
1122,,,,,,,,,[Общие] Моменты до или после периода времени: по солнцу
1123,,,,,,,,,【Общие】Комплексные упражнения на сложение и вычитание времени
1124,,,,,,,,,【Основные】Вычисление процентов
1125,,,,,,,,,[Базовый] Комплексные упражнения с одним десятичным знаком
1126,,,,,,,,,[Базовый] Добавление одного десятичного знака 2
1127,,,,,,,,,[Базовый] Вычитание одного десятичного знака 2
1128,,,,,,,,,[Базовый] Сравнение размера одного десятичного знака в числовой строке
1129,,,,,,,,,[Основные] Умножение десятичных дробей на целые. Комплексные упражнения
1130,,,,,,,,,[Основной] Умножение одной десятичной дроби на одно целое число
1131,,,,,,,,,[Базовый] Умножение двух десятичных дробей на одно целое
1132,,,,,,,,,[Основной] Умножение одного или двух десятичных знаков на два целых числа
1133,,,,,,,,,【Основные】 Комплексные упражнения по умножению десятичных дробей
1134,,,,,,,,,[Базовый] Вычисление умножения целого числа на один десятичный знак
1135,,,,,,,,,[Основные] Применение деления целых чисел на целое число
1136,,,,,,,,,[Основные] Умножение десятичных знаков
1137,,,,,,,,,"[Основной] Умножение десятичных знаков на 0,1, 0,01 и 0,001"
1138,,,,,,,,,【Основные】Общие упражнения по делению целых чисел и десятичных дробей на целые числа
1139,,,,,,,,,[Основное] Преобразование десятичных знаков в дроби
1140,,,,,,,,,[Основные] Отношение дробей к десятичным числам
1141,,,,,,,,,[Основной] Округление десятичных знаков
1142,,,,,,,,,[Основное] Преобразование дробей в десятичные
1143,,,,,,,,,[Базовый] Комплексные упражнения на деление десятичных дробей
1144,,,,,,,,,[Основные] Деление десятичных дробей на десятичные дроби
1145,,,,,,,,,[Базовый] Основное применение десятичного деления
1146,,,,,,,,,"【Основные】Соотношение между делимым, делителем и частным"
1147,,,,,,,,,"【Основные】Соотношение между делимым, делителем и частным"
1148,,,,,,,,,[Базовый] Комплексные упражнения по оценке
1149,,,,,,,,,[Базовый] Оценка целочисленного деления
1150,,,,,,,,,[Базовый] Сложение и вычитание десятичных дробей
1151,,,,,,,,,[Основные] Умножение и деление десятичных дробей для оценки
1152,,,,,,,,,"【Основные】Обмен процентами, дробями и десятичными знаками"
1153,,,,,,,,,【Основные】 Расчет скидки
1154,,,,,,,,,【Основные】Рассчитать количество в процентах
1155,,,,,,,,,[Основное] Преобразование процентов в дроби
1156,,,,,,,,,[Основное] Преобразование десятичных и дробных чисел в проценты
1157,,,,,,,,,[Базовый] Процент увеличения и уменьшения цены
1158,,,,,,,,,[дополнительно] комплексные упражнения с одним десятичным числом
1159,,,,,,,,,[Дополнительно] Сложение и вычитание с одним десятичным знаком
1160,,,,,,,,,[Дополнительно] Комплексные упражнения с двумя десятичными знаками
1161,,,,,,,,,【Дополнительно】 Комплексные упражнения по умножению десятичных дробей на целые числа
1162,,,,,,,,,【Дополнительно】 Комплексные упражнения по умножению десятичных дробей
1163,,,,,,,,,"【Дополнительно】Несколько десятичных знаков, умноженных на целое число 2"
1164,,,,,,,,,【Дополнительно】 Комплексные упражнения по делению целых чисел и десятичных дробей на целые числа
1165,,,,,,,,,【Дополнительно】Комплексные упражнения по делению десятичных дробей
1166,,,,,,,,,【Дополнительно】Оценочные комплексные упражнения
1167,,,,,,,,,【Пример】 Расчет сложения и вычитания отношений
1168,,,,,,,,,【Общие】 Комплексные упражнения с одним десятичным знаком
1169,,,,,,,,,【Общие】Применение сложения и вычитания с одним десятичным знаком
1170,,,,,,,,,【Общие】Умножение десятичных дробей на целые числа
1171,,,,,,,,,【Общие】Применение десятичного умножения
1172,,,,,,,,,【Общие】Комплексные упражнения по умножению десятичных дробей
1173,,,,,,,,,"【Общие】Несколько десятичных знаков, умноженных на целое число 1"
1174,,,,,,,,,"【Общие】Соотношение между множимым, множителем и произведением"
1175,,,,,,,,,【Общие】Умножение трех и более чисел
1176,,,,,,,,,【Общие】Комплексные упражнения по делению десятичных дробей
1177,,,,,,,,,【Общие】Конвертация единиц веса между метрической системой и тайваньской системой
1178,,,,,,,,,【Общие】Применение десятичного деления
1179,,,,,,,,,[Общие] Преобразование единиц длины между метрической системой и тайваньской системой
1180,,,,,,,,,【Общие】Оценочные комплексные упражнения
1181,,,,,,,,,【Общие】Подробные упражнения по соотношению и применению
1182,,,,,,,,,[Базовый] Миллиметровые комплексные упражнения
1183,,,,,,,,,【Основные】Понимание мм
1184,,,,,,,,,[Базовый] Преобразование и сравнение сантиметров и миллиметров
1185,,,,,,,,,[Базовый] Преобразование и сравнение метров и миллиметров
1186,,,,,,,,,[Базовый] Сложение сантиметров и миллиметров
1187,,,,,,,,,[Основной] Вычитание сантиметров и миллиметров
1188,,,,,,,,,【Базовый】Приложение длины 2
1189,,,,,,,,,【Базовый】Приложение длины 1
1190,,,,,,,,,【Основные】Километровые комплексные упражнения
1191,,,,,,,,,【Основные】Знание километров
1192,,,,,,,,,"[Базовый] Преобразование и сравнение размеров километров, метров и сантиметров"
1193,,,,,,,,,[Базовый] Применение километров
1194,,,,,,,,,【Базовый】Комплексные упражнения для двух блоков
1195,,,,,,,,,[Основные] Умножение и деление километров и метров
